SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL
WEST MADHYA PRADESH,1986,9.5,40.5,2.5,0.2,5.3,129.8,470.6,237.5,33.4,6.5,0.1,1.2,937.1
WEST MADHYA PRADESH,1987,25.7,13.2,0.6,0,7.1,74.3,144.2,362.7,77.7,55.1,8.1,15.3,783.9
WEST MADHYA PRADESH,1988,3.5,0.6,2.2,5.1,4.7,136,313.6,278.9,146.5,59.5,0.4,0.1,951.2
WEST MADHYA PRADESH,1989,2.3,0.2,9.4,0.2,2.9,129.8,150.5,369.5,88.2,0.6,0,4.8,758.5
WEST MADHYA PRADESH,1990,0.7,9.3,1.3,1,29.4,161.2,265,384.2,258.3,23.2,2.8,7.6,1144
WEST MADHYA PRADESH,1991,0.1,3.6,1.3,3.3,1.3,96.4,344.7,262.2,25.1,0,3.8,3.6,745.5
WEST MADHYA PRADESH,1992,0.1,0.2,0.1,0.1,5.8,51,211.8,314.4,105.9,62.7,2.2,0,754.2
WEST MADHYA PRADESH,1993,0,5,7.2,0.6,2.9,113.5,337.7,236.9,300.5,22.1,1.3,4.1,1031.9
WEST MADHYA PRADESH,1994,14.7,5.4,0.2,5.5,1.3,221.1,352.9,385.8,187.2,2.6,2.9,0,1179.5
WEST MADHYA PRADESH,1995,14.7,0.8,15.6,1.4,1.3,67.2,320.2,252.1,163.6,19.6,0,8.1,864.7
WEST MADHYA PRADESH,1996,10.3,4.7,2.2,0.4,1.4,48.6,438.5,366.3,154.7,57.3,1.1,0,1085.4
WEST MADHYA PRADESH,1997,3,0,0.7,4,1.7,89.7,345.9,334.8,97.2,36.1,51.4,93.9,1058.3
WEST MADHYA PRADESH,1998,2.5,0.6,8.9,1.9,0.6,92.9,279,208.4,286.6,39.1,6.4,0,926.9
WEST MADHYA PRADESH,1999,0.9,31,0,0,4.5,127,284,188,330.8,86.2,0.3,0,1052.7
WEST MADHYA PRADESH,2000,0.1,NA,0.1,0.1,30.1,93.4,320.5,136.2,31.6,1.2,0,0.2,NA
WEST MADHYA PRADESH,2001,2.1,0,1.1,6,16.4,203.6,269.2,198.9,27.5,62.2,0,0,787
WEST MADHYA PRADESH,2002,0.4,19.7,1.5,1.7,3.9,138.9,46.9,317.7,141,5.9,5.9,0.8,684.1
WEST MADHYA PRADESH,2003,1.1,21.1,0.1,1,0.3,128.7,307.5,228,254.9,0.9,0.2,2.5,946.4
WEST MADHYA PRADESH,2004,16.8,0,0,0.4,4.8,83.7,218,421.9,55.7,43.7,2.2,0.8,848.1
WEST MADHYA PRADESH,2005,13.7,3.1,12.3,6.1,1.9,81.2,345.7,130.5,155.1,1.3,0,1.4,752.2
WEST MADHYA PRADESH,2006,0,0,44.3,3.3,22.8,74.5,299,501.9,198.1,13.7,8.6,3,1169.2
WEST MADHYA PRADESH,2007,1.7,11.5,2.6,0.6,14.6,99.9,305.6,220.6,138.3,0,10.5,0.6,806.5
WEST MADHYA PRADESH,2008,0.4,0,2.5,2.5,3.8,194.2,221.8,205.8,139.7,12.9,7.5,0,791.1
WEST MADHYA PRADESH,2009,5.5,0,0.1,1.3,6.5,56.8,320.3,172.7,139.6,89.9,65.1,19.1,877
WEST MADHYA PRADESH,2010,2.2,5.4,0.8,0.1,0.4,62.2,258.5,291.5,136.1,13.6,4.6,0.8,776.3
WEST MADHYA PRADESH,2011,0,1.7,0.1,1.8,3.6,241.5,306.7,343.3,165,0.2,0,0,1063.9
WEST MADHYA PRADESH,2012,6.2,0,0,0.9,3.1,48.2,439.2,341.2,194.3,2.1,0,0,1035.2
WEST MADHYA PRADESH,2013,1.7,31.1,8.5,2.8,0.4,263.7,485.1,432.6,98.9,68.7,0.3,2.4,1396.3
WEST MADHYA PRADESH,2014,25.6,34.4,4.6,1.4,1.4,30.6,337.4,211,192.6,7,3,15.8,864.9
WEST MADHYA PRADESH,2015,40.2,6.4,53.5,13.3,2,154.1,428.2,276.6,55.6,11,0.3,1,1042.3
EAST MADHYA PRADESH,1901,48.5,38.1,15.7,10.7,6.2,61,367.5,589.2,189.9,5.9,0,0,1332.7
EAST MADHYA PRADESH,1902,14.9,8.9,0,3.6,2.7,28,411.9,227,236.6,17,27.6,6.1,984.2
EAST MADHYA PRADESH,1903,5.6,2.9,0.3,0.9,37.5,67.5,261.4,366.7,257.4,177.9,0,0,1178.1
EAST MADHYA PRADESH,1904,2,15.3,48.2,0,8.6,109.9,443.2,316.6,135.6,44.8,3.2,16.9,1144.2
EAST MADHYA PRADESH,1905,15.9,8,14.3,12.3,10.2,34.4,292.4,243.3,250.9,2.9,0,1.6,886
EAST MADHYA PRADESH,1906,12.1,28.3,30.8,0,3.5,226.1,444.2,190.1,417,7.1,1.7,8.8,1369.7
EAST MADHYA PRADESH,1907,7,103.1,4.5,30.5,5.1,90.9,221.9,512.3,20.1,0,13,1.2,1009.6
EAST MADHYA PRADESH,1908,18.2,17,9.4,1.4,3.4,117.7,528.9,588.6,127.5,13,0.4,5,1430.6
EAST MADHYA PRADESH,1909,19.8,16.3,5.3,72.4,6.2,208.5,387,240.5,123.6,0.2,0,42.2,1122
EAST MADHYA PRADESH,1910,10,0.1,0.2,2.6,9.6,221.3,225.6,377.5,258,49,68.3,0,1222.2
EAST MADHYA PRADESH,1911,22.7,0.8,15.9,0.8,3.9,204.7,175.9,362.6,296.4,62.9,50.5,0,1197.1
EAST MADHYA PRADESH,1912,8.4,46,0.2,4.8,3.1,35.6,460.4,373.5,165.8,1,49.2,2.5,1150.6
EAST MADHYA PRADESH,1913,1.3,58.4,22.7,0,24.2,201.6,262.5,281.3,63.1,2.7,0.7,17.7,936.4
EAST MADHYA PRADESH,1914,0.1,9.3,56.1,19.8,21.3,107.6,544.5,339.8,138.4,8.4,1.9,2.8,1250.1
EAST MADHYA PRADESH,1915,16.2,36.7,52.6,8.3,10.4,178.2,378.4,416.2,159.7,116.2,6.7,2.8,1382.3
EAST MADHYA PRADESH,1916,0,26.6,0.1,2.2,6.3,286,250.5,452.7,253.2,177.4,25.2,0,1480.2
EAST MADHYA PRADESH,1917,5.8,39.3,25.4,6.4,63.2,223.8,396.4,466.3,345.9,63,0,3.8,1639.3
EAST MADHYA PRADESH,1918,1.2,6.5,2.3,1.2,29.1,233.1,191.9,331.9,102.9,0.2,18.7,11.5,930.5
EAST MADHYA PRADESH,1919,120.7,29.7,10.8,9.2,23.2,158.9,479.8,713,105.6,82.3,10.8,3.3,1747.1
EAST MADHYA PRADESH,1920,12.2,1.7,17,6.3,12.7,93.8,426.4,237.8,91.6,0.1,0,0,899.5
EAST MADHYA PRADESH,1921,24.4,3.4,0,0.5,0,216.6,255.1,379.5,251.6,0.9,0,0,1132.1
EAST MADHYA PRADESH,1922,39.1,6.1,0.5,2.5,0.9,132.7,459.2,321,231.1,6.6,35,3.2,1238
EAST MADHYA PRADESH,1923,5.1,9.8,20,2.1,2.3,27.2,466.7,676.3,193.4,31.5,0.2,9.2,1443.9
EAST MADHYA PRADESH,1924,29.4,9,7.2,1.1,1.4,43.5,547.3,377.7,244.6,29.9,13.8,10.5,1315.3
EAST MADHYA PRADESH,1925,0.1,0,0,0.2,29.8,191.9,575,287.6,204,11.7,53.8,0.3,1354.5
EAST MADHYA PRADESH,1926,21.1,3.1,49.2,41,31,26.3,327.2,551.4,538.7,135.9,1.2,0.9,1726.8
EAST MADHYA PRADESH,1927,8.4,18.7,44.4,1.8,2.5,100.1,430.4,382.8,93.6,67.1,77.7,8.4,1235.9
EAST MADHYA PRADESH,1928,15.7,52.8,9.1,1,2.5,152.7,475,185,63.1,96.6,0,53.5,1106.9
EAST MADHYA PRADESH,1929,30,17.4,0.2,11.2,1.7,94.3,524.9,399.2,103,17.7,0,47.9,1247.4
EAST MADHYA PRADESH,1930,2.1,3.5,3,31.3,6.9,134,597.9,268.4,109.2,33.9,5.2,8.5,1203.9
EAST MADHYA PRADESH,1931,13.7,29.5,9,3.3,3.2,69.6,294.5,458.1,290.9,151.6,16.2,2.6,1342.2
EAST MADHYA PRADESH,1932,0,22.5,13.9,2.4,6.3,105.1,534.5,198,242.8,22.5,3.1,0,1150.9
EAST MADHYA PRADESH,1933,8.4,44,18.8,29.5,74.2,143.8,360.6,321.1,294.4,61.4,8.9,3.3,1368.4
EAST MADHYA PRADESH,1934,15.9,0.1,10.5,2.2,0.2,228.5,320.7,447.1,395.1,19.9,20.9,12.1,1473.3
EAST MADHYA PRADESH,1935,21.5,17.2,0.2,19.1,0.5,88.3,624.4,292.6,200.6,2.4,0.2,12.9,1279.9
EAST MADHYA PRADESH,1936,10.2,31.6,22,10.4,15.7,233.3,421.9,415.2,217,49,71.8,6.1,1504.2
EAST MADHYA PRADESH,1937,0.1,59.7,11.2,43.5,2.4,186.9,465.5,344.7,179.4,100,3.6,1.1,1398
EAST MADHYA PRADESH,1938,52.3,11.5,6.4,2.6,22.3,300.7,403.4,322,158.2,94.3,0,0,1373.8
EAST MADHYA PRADESH,1939,36.4,19.3,20,6.4,0,186.6,496,393.9,180.8,7.9,0,0,1347.2
EAST MADHYA PRADESH,1940,3.4,15.9,16,6.6,10.6,117,447.2,431,81.9,35,2.8,25.4,1192.8
EAST MADHYA PRADESH,1941,30,35.7,15.2,3.1,8.1,124.8,190.2,300.5,111.2,9.2,0,0.1,828.1
EAST MADHYA PRADESH,1942,40.8,79.8,10.2,5,0.9,166.4,605.6,381.8,196.5,1.2,0,20.1,1508.4
EAST MADHYA PRADESH,1943,115.6,1.8,0,10.7,28.5,119.2,421.8,386.5,238.3,58.8,1.3,0,1382.4
EAST MADHYA PRADESH,1944,29.6,68.4,87.3,10.7,1.8,103.1,533.7,379.5,150.5,50.5,6.3,5.7,1427
EAST MADHYA PRADESH,1945,42.5,0.7,0,30,6,224.9,410,287.1,256.2,26.6,0,2.2,1286.3
EAST MADHYA PRADESH,1946,0,23.2,0.9,13.5,8.1,346,376.3,480.8,95.6,32.6,108.9,8.6,1494.3
EAST MADHYA PRADESH,1947,50.5,26.5,19.6,1.7,2.4,91.4,487.9,438.7,269.5,29.3,0.3,1.8,1419.5
EAST MADHYA PRADESH,1948,66.1,11,3.6,3.2,1.2,189.2,355.8,371.2,302.8,22.6,103.8,0,1430.4
EAST MADHYA PRADESH,1949,2,15.4,2.8,1.5,24.3,114.4,351,302.7,296.2,124.7,0,0.4,1235.5
EAST MADHYA PRADESH,1950,15.1,27.7,35.9,1.7,2.5,75.3,461.1,408.4,114.3,13.1,0.2,22.6,1177.9
EAST MADHYA PRADESH,1951,19.3,21,44.5,16.5,9.9,138.5,285.8,382.4,221.6,35.9,0,0,1175.6
EAST MADHYA PRADESH,1952,1.1,27.1,8.8,2.9,2.6,196.4,386.8,400.3,117.1,8.3,0,4,1155.3
EAST MADHYA PRADESH,1953,16.4,4.8,0,7.1,2,42.7,408.3,348,160.8,16.3,0,0.6,1007.1
EAST MADHYA PRADESH,1954,16.6,12.2,6.4,3.1,0.1,80.5,329.7,289.5,332,5.8,0,0.6,1076.7
EAST MADHYA PRADESH,1955,70.9,3,1.6,3,3.4,236.4,260.2,427.1,295.7,119.6,0,0,1421
EAST MADHYA PRADESH,1956,14.1,5.5,6.6,1.7,25.9,187.9,525.3,415.2,184.9,73.3,53.7,21.8,1515.8
EAST MADHYA PRADESH,1957,20.8,0.9,63.8,17.9,6.2,61.3,349.7,359.5,113.6,6.6,0,0.5,1000.8
EAST MADHYA PRADESH,1958,8.1,17,14.2,6,1.3,65.7,435.8,273.6,236.6,109.6,3.5,0.1,1171.6
EAST MADHYA PRADESH,1959,49.1,3.8,1.4,8.1,30.2,81.3,437.8,397.3,231.2,61.7,0.3,0,1302.4
EAST MADHYA PRADESH,1960,46.8,0.1,24.6,6.2,1.3,113.1,376.3,495.3,82.7,104.8,0,0.8,1252
EAST MADHYA PRADESH,1961,29,11.2,3.8,5.8,8.4,132.9,499.4,462.9,358.4,65.7,7.5,13.7,1598.8
EAST MADHYA PRADESH,1962,12.8,23.1,21.5,9.5,9.5,55.5,327.2,325.7,229.5,1.4,1.7,51,1068.4
EAST MADHYA PRADESH,1963,7.2,13.5,5.7,16.2,10.7,147.9,274.2,364.4,243.6,27.9,7.7,1.2,1120.1
EAST MADHYA PRADESH,1964,0.2,8.1,2.2,1.3,2.5,131.5,360.1,433,226,21.3,0.9,0.2,1187.3
EAST MADHYA PRADESH,1965,4.6,0.9,15.3,12.5,0.6,68.5,205.9,185,184.2,11.2,0.1,9.1,697.8
EAST MADHYA PRADESH,1966,13.2,3.8,1.9,0.7,7.6,210.7,253.4,262,51,2.2,34,8.8,849.1
EAST MADHYA PRADESH,1967,0.2,0,53.3,1.1,2.1,118.5,396.5,481.2,262,5.8,1.1,86,1407.8
EAST MADHYA PRADESH,1968,35.7,12.1,8.8,3.5,1.2,101.9,355.8,281.3,151.5,20.4,0,1.5,973.6
EAST MADHYA PRADESH,1969,8.3,2.7,1.1,0.7,9.7,41.7,553.4,392.8,198.3,0,33.2,0,1242.1
EAST MADHYA PRADESH,1970,60.6,29.4,36.3,1.4,12.5,198.2,268.5,481.2,250.6,3.6,0,0,1342.2
EAST MADHYA PRADESH,1971,34.6,8.3,11.4,13.6,30,356.6,507.9,286.3,159.2,110.9,0,0,1518.7
EAST MADHYA PRADESH,1972,0.4,10.4,0.1,2.3,0.2,54.1,207.7,555.7,140.8,25.4,34.9,6.2,1038.3
EAST MADHYA PRADESH,1973,1,29.3,0.1,1,1.1,54.8,440.4,430.2,205.2,81.7,0,7.6,1252.3
EAST MADHYA PRADESH,1974,0.2,6.8,1.3,0.1,4.2,98.8,303.2,420,55,76.3,5.1,0.2,971.1
EAST MADHYA PRADESH,1975,11.8,11.3,13.1,0.1,1.4,190.4,371.8,568.5,171.8,94,0.1,0,1434.5
EAST MADHYA PRADESH,1976,13.5,2.4,5.6,14.6,10.7,84.7,370.6,366.6,173.5,0.3,12.3,0.9,1055.6
EAST MADHYA PRADESH,1977,10.3,4.6,4.6,7.4,7.7,275.8,340.2,420.5,167.9,61.7,66.6,4.9,1372.2
EAST MADHYA PRADESH,1978,22.3,73.6,30.5,5,0.2,209.1,338.2,428.7,215.7,8.1,14.3,46.8,1392.6
EAST MADHYA PRADESH,1979,47.5,45.4,2.5,0.4,11.2,98.9,243.8,226.7,64.5,6,61.3,1.5,809.8
EAST MADHYA PRADESH,1980,9.5,4,4,0.6,1.3,250.1,372,516.7,174.9,2.4,0.3,33.3,1369.2
EAST MADHYA PRADESH,1981,13.6,1.1,24.3,2.1,14.8,152,338.9,270.2,193.8,4,5.5,15.8,1036
EAST MADHYA PRADESH,1982,86,13.4,9.7,1.7,21.4,97.1,271.7,585.4,160.6,26.5,22.2,1.5,1297.3
EAST MADHYA PRADESH,1983,10.5,12.4,0.2,7.9,10.3,98.1,350.9,319.8,396.4,64.9,0,4.1,1275.5
EAST MADHYA PRADESH,1984,53.7,37.6,0,3.4,2,91.4,202,590.3,114,14.8,0,1.5,1110.6
EAST MADHYA PRADESH,1985,42.7,6.2,0.3,5.5,3.2,94.9,398.1,340.2,127,97.2,0,0,1115.4
EAST MADHYA PRADESH,1986,11.7,99,19.8,1.4,11.6,186.8,317.2,243,82.5,14,1.1,41.1,1029.2
EAST MADHYA PRADESH,1987,37.7,44.9,8,0.1,8.2,45.2,248.6,307.2,314.3,81.4,16.9,3.6,1116.1
EAST MADHYA PRADESH,1988,7.1,17.6,4.6,5.6,4.1,199.1,363.7,338.1,107.5,19.9,0,2.2,1069.4
EAST MADHYA PRADESH,1989,0.4,0,18.5,0,3.4,190.3,197.7,358.9,125.3,1.4,1.5,23.6,920.9
EAST MADHYA PRADESH,1990,0.8,31.1,2.2,2.1,32,315.2,334.7,285.7,331.3,37.3,0,7.5,1380
EAST MADHYA PRADESH,1991,3.5,7.8,16.1,3.4,2.6,98.6,319.3,488.1,67.3,5.1,2.9,2.1,1016.9
EAST MADHYA PRADESH,1992,0,0,0.5,0.4,7.1,38.4,295.4,465.7,235.6,7.9,0.1,0,1051.1
EAST MADHYA PRADESH,1993,0,12.2,15.8,1,5.5,105.6,252.9,288.1,415.9,21.7,0.1,0,1118.9
EAST MADHYA PRADESH,1994,9.5,10.7,0,9.9,1,264.7,550.2,512.1,150.5,24.8,0.4,0,1533.7
EAST MADHYA PRADESH,1995,24.1,8.9,47,3.2,2.1,81,361.9,355.3,128.7,5.2,2.1,12.8,1032.3
EAST MADHYA PRADESH,1996,39.1,15.9,3.5,1.9,0.9,67.2,312.4,369.5,129,47.3,0,0,986.6
EAST MADHYA PRADESH,1997,4,0,0.6,7.4,3.3,95.1,449.1,358.9,198,61.6,76.4,102.6,1357.1
EAST MADHYA PRADESH,1998,29.7,5.7,24.1,5.2,2.9,84.4,297.2,323.3,187.1,20.4,33.4,0,1013.4
EAST MADHYA PRADESH,1999,1.5,21.2,0,0,4.8,122.5,336.3,355.9,522.7,79,0,0,1443.9
EAST MADHYA PRADESH,2000,0.1,0,0.1,0.1,7.4,167.5,377.7,208.2,111.4,1.8,0,0,874.2
EAST MADHYA PRADESH,2001,2.3,0.8,2.4,23,12.4,255.5,468.4,243.9,50.4,110,1,0,1170.1
EAST MADHYA PRADESH,2002,1.8,29.6,1.2,0.2,5.2,93.5,84.7,491.8,192.1,43.1,5.6,1.2,950.2
EAST MADHYA PRADESH,2003,0.7,59.6,2.2,1,0.4,119.9,366.8,370.2,493.3,20.5,0.5,2.9,1438.1
EAST MADHYA PRADESH,2004,19.8,0.4,0,1.7,3.9,208.1,203.1,369.1,119.9,25.2,4.1,0,955.3
EAST MADHYA PRADESH,2005,35.2,10.6,27.4,3.4,41.7,163.9,597.2,256.6,198.4,27.6,0,4.4,1366.4
EAST MADHYA PRADESH,2006,0,0,50.3,14.2,18,56.3,373.8,328.3,74.1,13,12.3,3,943.4
EAST MADHYA PRADESH,2007,7,26.3,8.6,2.9,6.2,74.8,207.8,162.6,130.1,3.1,22.8,1.5,653.8
EAST MADHYA PRADESH,2008,1.4,4.1,8.9,2.5,5.3,307.6,268.2,270.2,116.1,15.5,3,0.4,1003.2
EAST MADHYA PRADESH,2009,14.8,1,1.8,2.7,3.7,35.3,317.6,191.3,208.7,68.9,79.2,19,943.9
EAST MADHYA PRADESH,2010,2.9,10.4,0.1,0.7,1.7,58.4,363.3,271.9,213.4,23.6,10.9,3.3,960.4
EAST MADHYA PRADESH,2011,0.6,1.9,0.3,7.1,4.7,332.5,323.6,326.9,276.5,1.1,0,0,1275.2
EAST MADHYA PRADESH,2012,39.4,0.7,0.6,1.1,1.2,67.8,398.9,351.7,172.6,12.7,3.8,2.7,1053.1
EAST MADHYA PRADESH,2013,2,43.4,14.1,9.5,0.3,311.9,456.2,480.8,78,124.2,0.5,1,1521.9
EAST MADHYA PRADESH,2014,32.1,49.7,17.8,5.1,2.5,91.8,283.4,231.8,139.6,56.4,1.9,12.9,924.9
EAST MADHYA PRADESH,2015,37.3,11,73.4,25.8,6.3,139.2,262.2,272.1,71.6,38.2,1.2,0.9,939.2
GUJARAT REGION,1901,4.2,0,0.6,1.6,7,60.3,240.2,205.4,18.1,16.6,0,0.3,554.3
GUJARAT REGION,1902,3.9,0,0,0.6,1,32.8,229.8,299,281.2,2.3,1.5,11.9,863.9
GUJARAT REGION,1903,0.3,0.1,1.4,0,12.3,30.1,452.9,202,183.2,5.4,0,0,887.6
GUJARAT REGION,1904,0.8,10.6,16.8,0.2,3.9,48.3,194.8,71.8,138,6.1,0.1,1.2,492.6
GUJARAT REGION,1905,0.1,0.7,1.1,0.3,0,20.1,668.3,37.9,81.3,1.4,0.2,0.1,811.5
GUJARAT REGION,1906,0,12.7,0,0,0.1,177.5,311.5,247.1,134.8,5.9,0,0.9,890.6
GUJARAT REGION,1907,0.3,14.6,0.2,2.1,0.4,72.4,325,564.4,17.5,0,0,0,997
GUJARAT REGION,1908,5.2,0.3,0.2,0,0.1,67.5,562.1,366,25.1,1,0,0,1027.5
GUJARAT REGION,1909,0.1,0.5,0.1,5.5,2.6,160.5,415.6,242.6,143.3,1.5,0,5.5,977.8
GUJARAT REGION,1910,0.6,0,0,0.1,0,262.6,290.2,338.5,44.7,23.1,14.8,0,974.6
GUJARAT REGION,1911,3.5,0,18.9,0,0.9,158,66.7,93.4,57.7,0.5,3.8,0.1,403.5
GUJARAT REGION,1912,0.1,0,0,0.2,0.6,105.1,624.9,291.1,38.9,13.6,44.1,0,1118.5
GUJARAT REGION,1913,0,0,0.1,0,13.5,364.5,423.2,213.8,146,1.1,0.1,0.3,1162.6
GUJARAT REGION,1914,0,3.7,0,0.2,5.4,222.3,488.8,137.7,234.9,8.5,6,0,1107.5
GUJARAT REGION,1915,7.5,1.9,12.1,1.6,2.3,128.7,128.9,116.3,52.7,112.3,2.8,0.2,567.3
GUJARAT REGION,1916,0,0,0.2,0.1,8.7,126.7,168.3,418.9,193.6,32.4,4,0,952.9
GUJARAT REGION,1917,0.4,7.4,0,5.3,98.3,126.8,320.1,379.2,353.7,233.7,0,0,1524.9
GUJARAT REGION,1918,0.4,0,0.2,0,12.1,37.8,110.5,213.4,17.6,0.2,0.5,0,392.6
GUJARAT REGION,1919,6.1,0.1,0,1.3,2.1,110,335.9,481.2,78.1,33,19.6,0,1067.4
GUJARAT REGION,1920,44.1,1.8,0,0.2,63.2,189.3,268.1,110.4,31.7,0,0,0,708.9
GUJARAT REGION,1921,0.8,0,0,0,0,31.1,529.7,205.4,405.1,0.4,0,0.2,1172.8
GUJARAT REGION,1922,2.1,0,0,0,0,130.8,314.8,106.8,314.3,5,4.1,0.7,878.7
GUJARAT REGION,1923,0,5.2,1.5,4,4.6,2.6,295,157.5,81.9,0.9,0,0,553.2
GUJARAT REGION,1924,1.4,0,0.4,0,5.5,117.3,297.3,267,198.7,21,0,1,909.6
GUJARAT REGION,1925,0,0,0.1,0,25.8,264.6,199.3,81.8,14.2,0.4,6.6,0.2,593.1
GUJARAT REGION,1926,6.5,0,0.9,2,8.5,20.1,406.1,471,359.1,0.1,0.1,0,1274.5
GUJARAT REGION,1927,0,4.9,0,0.2,1.9,139.4,903.3,199.2,113.9,26.2,18.3,14.8,1422.1
GUJARAT REGION,1928,0,0.2,0,0,0,51.5,372.7,220.5,138.3,19.6,16.4,1.8,821
GUJARAT REGION,1929,1.9,0,0,5.5,0.9,123.6,353.7,150.7,20.6,7.2,0.6,11.6,676.3
GUJARAT REGION,1930,2,0.2,0.2,0.1,1.1,160.2,426,152.9,102.8,48.2,0,0.9,894.7
GUJARAT REGION,1931,0,0.1,0,0,1.7,18.4,332.5,546.3,86.4,113.6,4.2,1.3,1104.6
GUJARAT REGION,1932,0,0,0.8,0.4,0.4,57.9,540,146.6,129.2,30.1,0.9,0.3,906.6
GUJARAT REGION,1933,0,3.4,0.7,3.5,44.3,118.3,241.3,473.6,227.5,15.1,1.4,7.9,1137.1
GUJARAT REGION,1934,0.1,0,0.7,0.3,0,219.7,266.1,392.9,81.2,0.9,17.6,0,979.6
GUJARAT REGION,1935,7.3,0,0,1.6,0.4,82.4,356,107.1,187.6,14.2,0.1,0.3,756.9
GUJARAT REGION,1936,0,1.8,1.3,0,0.8,189.4,133.4,52.9,175.8,1.3,52.5,0,609.3
GUJARAT REGION,1937,0,4,0.2,0.1,0,260.6,577.8,32,320.1,3.3,0.1,4.8,1203.1
GUJARAT REGION,1938,0,0.1,0,0,15.8,265,342.6,134.6,26.3,30.3,0,0,814.9
GUJARAT REGION,1939,0,1.1,3.1,0,0,30.3,210.3,265.3,91.6,1.3,2.4,0.2,605.6
GUJARAT REGION,1940,11.3,4.4,10.1,2,1.5,152.6,208.3,241.8,119.8,91.5,26.7,0,870.1
GUJARAT REGION,1941,1,12.5,0.1,0.7,0.9,42.5,671.9,187.7,40.7,3.3,0,0.4,961.8
GUJARAT REGION,1942,2,13.7,0,0,9,130.1,501.1,367.8,162.6,0,0,0.3,1186.8
GUJARAT REGION,1943,0.1,0,0,0.6,19,132.8,484.2,80.9,152.2,42.6,0.4,0,912.8
GUJARAT REGION,1944,2.9,0,5.1,2.3,2.3,110.1,625.9,502.7,72.2,16.9,0,0,1340.6
GUJARAT REGION,1945,7,0,0,1.9,0.7,160.9,518.8,245.3,339.5,2.7,0,0,1277
GUJARAT REGION,1946,0,2.1,0,1.1,4.2,233.3,291.7,469.6,104.6,1.1,34.4,5.5,1147.7
GUJARAT REGION,1947,0.4,0,0,40.4,0,5.4,216.7,257.1,252.7,8.3,2.3,0,783.4
GUJARAT REGION,1948,11.7,0.4,0,0,0.7,65.5,185.9,115.9,49.8,18.2,25.1,0.6,473.9
GUJARAT REGION,1949,0,0.1,0,0,2.5,35.2,290,205.5,241.1,23.5,2.5,0,800.3
GUJARAT REGION,1950,0,0,0,0,0.1,11.7,730.7,76.9,306.6,3.3,0,0,1129.3
GUJARAT REGION,1951,0,0,0.4,0.3,2.1,65.6,218.6,162.6,7.3,13.9,7.3,0.3,478.3
GUJARAT REGION,1952,0,0,0,0,0.2,138.7,487.7,136.4,11.6,1.8,0,0,776.6
GUJARAT REGION,1953,12.6,0,0,0.1,0.3,143.6,240,552.9,104.5,1,0,0.4,1055.5
GUJARAT REGION,1954,0.1,2,5.5,0,0.2,114.3,355,214.1,522,32,0.1,2.6,1248
GUJARAT REGION,1955,0.3,0.1,0.1,0.7,3.1,104.9,109.9,393.5,311.4,51.4,0.1,0,975.7
GUJARAT REGION,1956,0,0.1,0,0.1,26.5,102.9,661.3,329.8,135,107.4,2.2,1.4,1366.6
GUJARAT REGION,1957,2.3,0,0.2,0,5.7,151.8,257.1,198.7,16.1,7.5,8.2,0.2,647.8
GUJARAT REGION,1958,1,0,0.3,1.1,0.7,103.4,336.8,287.1,335.9,46.9,10,0.1,1123.1
GUJARAT REGION,1959,0,0,0,2.8,1.4,98,632.6,321.8,377.6,121.7,4.7,0,1560.7
GUJARAT REGION,1960,1.6,0,0.2,0,8,131.4,218.3,210.6,73.1,6.3,0,0.1,649.6
GUJARAT REGION,1961,0,0.6,0,0,0.6,90.2,365.1,174.6,297.7,16.1,0.1,0,945.1
GUJARAT REGION,1962,0,0,1.4,1.3,2.3,49.3,298.8,181,227.1,0,8.9,2.9,773
GUJARAT REGION,1963,1.4,0,0.9,0.3,0.3,65.4,291.4,350.9,227.6,26,33.1,0.4,997.9
GUJARAT REGION,1964,0.1,0,0,0,4,106.2,371,296.3,114.6,0.5,0,0,892.7
GUJARAT REGION,1965,7.4,0,0.6,0.4,1.3,11.2,442.4,165.9,24.1,1,2.4,0.1,656.7
GUJARAT REGION,1966,0.2,0,0,0,0.5,123.1,316.4,71.2,183.9,0.8,0.3,0.1,696.7
GUJARAT REGION,1967,0,0,42.1,0.4,0.2,132.7,413.2,204.1,123.8,1,0,21.1,938.7
GUJARAT REGION,1968,0.1,0.3,1.2,0,0.1,33.8,279.1,297.1,45.8,10.3,0.1,0,668
GUJARAT REGION,1969,0,0.2,0,0,0,100.5,331.3,154.6,191.9,0,7.2,3.2,789
GUJARAT REGION,1970,0.2,1,0.1,0.1,5.3,262.6,261.2,495.8,321.8,5.8,0,0,1353.8
GUJARAT REGION,1971,0,0.1,0,0.3,5,176.2,253.6,194.1,134.9,5,0,0,769.2
GUJARAT REGION,1972,0.1,2,0,0,1.8,87.8,208.4,180.4,23,0.2,0,0,503.8
GUJARAT REGION,1973,0.2,0.7,0.1,0,1.3,97.3,301.4,364.5,387,7.1,0,0.1,1159.6
GUJARAT REGION,1974,0,0,0,0.6,51.3,22.1,135.5,103,68.7,38.6,0,1.5,421.3
GUJARAT REGION,1975,0,0,0.7,0,0.1,156,219.5,449.6,318.5,48.2,0,0,1192.7
GUJARAT REGION,1976,3.2,0,0,0,0.2,342.5,584.4,482.4,149.5,0.2,57.7,0,1620.1
